course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
FIN536,FINTECH,,,BS(J) E&F ,,Finance,CBM
FIN538,Financial Economics,,,BS(J) E&F ,,Finance,CBM
FIN539,Quantitative Finance,,,BS(J) E&F ,,Finance,CBM
FIN540,Managerial Economics,,,BS(J) E&F ,,Finance,CBM
FIN541,Technical Analysis,,,BS(J) E&F ,,Finance,CBM
FIN542,Financial Forecasting & Planning,,,BS(J) E&F ,,Finance,CBM
FIN543,Asset Pricing Models,,,BS(J) E&F ,,Finance,CBM
FIN544,Digital Finance,,,BS(J) E&F ,,Finance,CBM
FIN545,Financial Mgmt. in Not-for-Profit Organization,,,BS(J) E&F ,,Finance,CBM
Accoun,ting Major Electives 6,,,BS(J) A&F ,,Accounting,CBM
ACC302,Accounting and Financial Information Systems,,,BS(J) A&F ,,Accounting,CBM
ACC405,Internal Audit and EDP Accounting,,,BS(J) A&F ,,Accounting,CBM
ACC501,Advanced Financial Accounting,,,BS(J) A&F ,,Accounting,CBM
ACC503,Taxation,,,BS(J) A&F ,,Accounting,CBM
ACC505,Auditing,,,BS(J) A&F ,,Accounting,CBM
ACC520,Managerial Analysis and Decision Making,,,BS(J) A&F ,,Accounting,CBM
ACC521,International Financial Reporting Standards,,,BS(J) A&F ,,Accounting,CBM
ACC524,Corporate Governance and Reporting,,,BS(J) A&F ,,Accounting,CBM
ACC532,Readings in Accounting Research,,,BS(J) A&F ,,Accounting,CBM
ACC533,Accounting for Specialized Businesses,,,BS(J) A&F ,,Accounting,CBM
LAW202,Banking Laws in Pakistan,,,BS(J) A&F ,,Accounting,CBM
LAW203,Insurance Laws in Pakistan,,,BS(J) A&F ,,Accounting,CBM
FIN504,International Finance,,,BS(J) A&F ,,Finance,CBM
FIN505,Treasury & Fund Management,,,BS(J) A&F ,,Finance,CBM
FIN506,Investment Banking & Security Analysis,,,BS(J) A&F ,,Finance,CBM
FIN507,Portfolio Management,,,BS(J) A&F ,,Finance,CBM
FIN509,Financial Derivatives,,,BS(J) A&F ,,Finance,CBM
FIN511,Analysis of Financial Statements,,,BS(J) A&F ,,Finance,CBM
FIN513,Project Appraisal,,,BS(J) A&F ,,Finance,CBM
FIN514,Asset Liability Management,,,BS(J) A&F ,,Finance,CBM
FIN520,Financial Risk Management,,,BS(J) A&F ,,Finance,CBM
FIN530,Commercial & Corporate Banking,,,BS(J) A&F ,,Finance,CBM
FIN534,Retail & Consumer Banking,,,BS(J) A&F ,,Finance,CBM
FIN536,FINTECH,,,BS(J) A&F ,,Finance,CBM
FIN538,Financial Economics,,,BS(J) A&F ,,Finance,CBM
FIN539,Quantitative Finance,,,BS(J) A&F ,,Finance,CBM
FIN540,Managerial Economics,,,BS(J) A&F ,,Finance,CBM
FIN541,Technical Analysis,,,BS(J) A&F ,,Finance,CBM
FIN542,Financial Forecasting & Planning,,,BS(J) A&F ,,Finance,CBM
FIN543,Asset Pricing Models,,,BS(J) A&F ,,Finance,CBM
FIN544,Digital Finance,,,BS(J) A&F ,,Finance,CBM
FIN545,Financial Mgmt. in Not-for-Profit Organization,,,BS(J) A&F ,,Finance,CBM
ENP207,Lean Marketing for Startups,,,BS ENTRP,,Entrepreneurship,CBM
ENP211,Digital Development for Startups,,,BS ENTRP,,Entrepreneurship,CBM
ENP301,Customer Acquisition for Startups,,,BS ENTRP,,Entrepreneurship,CBM
ENP210,Gig Economy and Strategy,,,BS ENTRP,,Entrepreneurship,CBM
ENP307,Growth Hacking Strategies for startups,,,BS ENTRP,,Entrepreneurship,CBM
ENP407,Advanced Entrepreneurial Strategy,,,BS ENTRP,,Entrepreneurship,CBM
SEL213,Philosophy of Development,,,BS ENTRP,,Entrepreneurship,CBM
SEL313,Social Transformation,,,BS ENTRP,,Entrepreneurship,CBM
SEL314,Creativity & Aesthetics,,,BS ENTRP,,Entrepreneurship,CBM
SEL414,"Human Centricism, Environmental & Surrounding",,,BS ENTRP,,Entrepreneurship,CBM
ENP304,Sustainable Family Business,,,BS ENTRP,,Entrepreneurship,CBM
ENP404,Modes of Exchange,,,BS ENTRP,,Entrepreneurship,CBM
INM404,Introduction to Enterprise Life Cycle Mgmt.,,,BS IM,,Industrial Management,CBM
INM405,Technology Management,,,BS IM,,Industrial Management,CBM
INM406,Operation Research,,,BS IM,,Industrial Management,CBM
INM407,Enterprise Risk Management,,,BS IM,,Industrial Management,CBM
INM408,Procurement Management,,,BS IM,,Industrial Management,CBM
INM409,Production Planning & Control,,,BS IM,,Industrial Management,CBM
INM412,Integrated Manufacturing Systems,,,BS IM,,Industrial Management,CBM
INM413,Manufacturing Processes,,,BS IM,,Industrial Management,CBM
INM414,E-Commerce for Manufacturing Industries,,,BS IM,,Industrial Management,CBM
INM501,Project I,,,BS IM,,Industrial Management,CBM
INM502,Project II,,,BS IM,,Industrial Management,CBM
Supply,Chain Major Electives – 6,,,BS LSCM,,Supply Chain,CBM
SCM751,Supply Chain Finance and Costing,,,BS LSCM,,Supply Chain,CBM
SCM752,"Supply Chain Technology, Systems and Innovation",,,BS LSCM,,Supply Chain,CBM
SCM753,Globalization and Outsourcing Strategies,,,BS LSCM,,Supply Chain,CBM
SCM754,Packaging Design and Environmental Aspects,,,BS LSCM,,Supply Chain,CBM
SCM755,E-business Strategies in SCM,,,BS LSCM,,Supply Chain,CBM
SCM756,Operational Research and Simulation,,,BS LSCM,,Supply Chain,CBM
SCM757,Managing Sustainable Supply Chain,,,BS LSCM,,Supply Chain,CBM
SCM758,Supply Chain i4.0 & Data Sciences,,,BS LSCM,,Supply Chain,CBM
LOG751,Import Export Management,,,BS LSCM,,Supply Chain,CBM
LOG752,Lean Six Sigma and Lean Manufacturing,,,BS LSCM,,Supply Chain,CBM
LOG753,"Shipping, Ocean Freights and Port Operations",,,BS LSCM,,Supply Chain,CBM
LOG754,Humanitarian Logistics Supply Chain Management,,,BS LSCM,,Supply Chain,CBM
LOG755,Reverse Logistics and Supply Chain Sustainability,,,BS LSCM,,Supply Chain,CBM
LOG756,Retail Management,,,BS LSCM,,Supply Chain,CBM
LOG757,Dock Mgmt. Systems & IT Applications in Logistics,,,BS LSCM,,Supply Chain,CBM
LOG758,Inventory Management,,,BS LSCM,,Supply Chain,CBM
ACC302,Accounting and Financial Information Systems,,,MBA,, Accouting ,CBM
ACC405,Internal Auditing & EDP Accounting,,,MBA,, Accouting ,CBM
ACC501,Advanced Financial Accounting,,,MBA,, Accouting ,CBM
ACC503,Taxation,,,MBA,, Accouting ,CBM
ACC505,Auditing,,,MBA,, Accouting ,CBM
ACC520,Managerial Analysis and Decision Making,,,MBA,, Accouting ,CBM
ACC521,International Finance Reporting Standards,,,MBA,, Accouting ,CBM
ACC522,Strategic Management Accounting,,,MBA,, Accouting ,CBM
ACC523,Financial Regulatory Requirements for Business,,,MBA,, Accouting ,CBM
ACC524,Corporate Governance and Reporting,,,MBA,, Accouting ,CBM
MKT501,Strategic Marketing and Planning,,,MBA,,Marketing,CBM
MKT602,Marketing Analytics,,,MBA,,Marketing,CBM
MKT605,Pricing Models and Strategies,,,MBA,,Marketing,CBM
MKT611,Integrated Marketing Communications,,,MBA,,Marketing,CBM
MKT613,Marketing of Financial Services,,,MBA,,Marketing,CBM
MKT615,Brand Management,,,MBA,,Marketing,CBM
MKT618,Advertising Management and Strategy,,,MBA,,Marketing,CBM
MKT621,Marketing Strategies for Emerging Economies,,,MBA,,Marketing,CBM
MKT622,Marketing Strategies for Bottom of the Pyramid (BOP),,,MBA,,Marketing,CBM
MKT623,Pharmaceutical Marketing & Quality Assurance,,,MBA,,Marketing,CBM
MKT625,Business to Business Marketing,,,MBA,,Marketing,CBM
MKT626,Marketing for Social Impact,,,MBA,,Marketing,CBM
MKT627,Future Marketing Technologies,,,MBA,,Marketing,CBM
MKT628,Competitive Strategies,,,MBA,,Marketing,CBM
MKT629,B2B Sales by Simulation/Gamification,,,MBA,,Marketing,CBM
MKT630,Growth Marketing,,,MBA,,Marketing,CBM
FIN602,Behavioral Finance,,,MBA,,Finance and Banking,CBM
FIN603,Entrepreneurial Finance,,,MBA,,Finance and Banking,CBM
FIN608,Project Appraisal,,,MBA,,Finance and Banking,CBM
FIN610,Debt and Equity Markets,,,MBA,,Finance and Banking,CBM
FIN612,SME and Micro-Financing,,,MBA,,Finance and Banking,CBM
FIN613,Financial Modeling for Investment Decisions,,,MBA,,Finance and Banking,CBM
FIN630,"Options, Swaps and Futures",,,MBA,,Finance and Banking,CBM
FIN631,Applied Corporate Finance,,,MBA,,Finance and Banking,CBM
FIN632,Fixed Income Securities,,,MBA,,Finance and Banking,CBM
FIN633,"Mergers, Acquisitions and Restructuring",,,MBA,,Finance and Banking,CBM
FIN634,Enterprise Risk Management,,,MBA,,Finance and Banking,CBM
FIN635,Risk Management with Derivatives,,,MBA,,Finance and Banking,CBM
HRM612,Strategic Human Resource Management,,,MBA,,Human Resource Management,CBM
HRM615,Leadership Studies,,,MBA,,Human Resource Management,CBM
HRM617,HR Analytics,,,MBA,,Human Resource Management,CBM
HRM618,Managing Diversity & Inclusion in Organization,,,MBA,,Human Resource Management,CBM
HRM619,Talent Acquisition,,,MBA,,Human Resource Management,CBM
HRM620,Labour Studies and Employee Relations,,,MBA,,Human Resource Management,CBM
HRM621,Learning and Organizational Development,,,MBA,,Human Resource Management,CBM
HRM622,Negotiations and Conflict Resolution Skills,,,MBA,,Human Resource Management,CBM
HRM623,Managing Organizational Change,,,MBA,,Human Resource Management,CBM
HRM624,Talent Management and Performance Development,,,MBA,,Human Resource Management,CBM
HRM625,Total Rewards Management,,,MBA,,Human Resource Management,CBM
MAN501,Total Quality Management,,,MBA,,Management,CBM
MAN611,Project Management,,,MBA,,Management,CBM
MAN613,Corporate Governance,,,MBA,,Management,CBM
MAN618,Negotiation and Conflict Resolution Skills,,,MBA,,Management,CBM
SCM601,Quantitative Methods in Production and Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM602,Business Process Mgmt. in Supply Chain & Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM603,IT Applications in Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM604,Packaging Design and Environmental Aspects,,,MBA,,Logistics and Supply Chain Management,CBM
SCM605,Supply Chain Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM606,ERP Systems Design and Implementation,,,MBA,,Logistics and Supply Chain Management,CBM
SCM607,Strategic Supply Chain Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM608,Procurement and Inventory Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM609,Storage and Warehouse Techniques,,,MBA,,Logistics and Supply Chain Management,CBM
SCM610,Transportation Techniques and Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM611,Sustainability & Env. Aspects in Managing Supply Chains,,,MBA,,Logistics and Supply Chain Management,CBM
SCM612,Risk Management in Supply Networks,,,MBA,,Logistics and Supply Chain Management,CBM
SCM613,Innovation Management in Supply Chain and Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM614,Corporate Consultancy Project in Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM615,Contract Management for Supply Chain & Negotiations,,,MBA,,Logistics and Supply Chain Management,CBM
SCM616,Life Cycle Enterprise Asset Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM617,Mobile Commerce and Mobile Logistics,,,MBA,,Logistics and Supply Chain Management,CBM
SCM618,Aviation Logistics Supply Chain Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM619,Humanitarian Logistics Supply Chain Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM620,Supply Chain Project Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM621,Lean Construction Supplychain Management,,,MBA,,Logistics and Supply Chain Management,CBM
SSC601,Dimensions of Development,,,MBA,,Development Studies,CBM
SSC602,Development Sociology,,,MBA,,Development Studies,CBM
PDE703,Development Economics,,,MBA,,Development Studies,CBM
STA601,Development Statistics and Research Methodology,,,MBA,,Development Studies,CBM
ISF601,Economics for Islamic Finance,,,MBA,,Islamic Banking and Finance,CBM
ISF602,Islamic Banking Practices,,,MBA,,Islamic Banking and Finance,CBM
ISF603,Accounting for Islamic Finance,,,MBA,,Islamic Banking and Finance,CBM
ISF604,Islamic Financial Services Marketing,,,MBA,,Islamic Banking and Finance,CBM
ISF605,Islamic Capital Markets,,,MBA,,Islamic Banking and Finance,CBM
ISF606,International Islamic Finance Standards,,,MBA,,Islamic Banking and Finance,CBM
FRM514,Takaful and Risk Management in Islamic Products,,,MBA,,Islamic Banking and Finance,CBM
ENT503,Competitive Strategies for Startup,,,MBA,,Entrepreneurship,CBM
ENT504,Technology Support for Small Business,,,MBA,,Entrepreneurship,CBM
ENT505,Innovative Internet Based Business Models,,,MBA,,Entrepreneurship,CBM
ENT506,Guerrilla Strategies in Business,,,MBA,,Entrepreneurship,CBM
ENT507,Affordable Design and Frugal Innovation,,,MBA,,Entrepreneurship,CBM
ENT508,Commercializing and Monetizing Ideas,,,MBA,,Entrepreneurship,CBM
ENT509,Building and Managing Start-Up Teams,,,MBA,,Entrepreneurship,CBM
ENT510,New Venture Finance,,,MBA,,Entrepreneurship,CBM
ENT511,Managing Family Business,,,MBA,,Entrepreneurship,CBM
ENT512,Growth Hacking Strategies,,,MBA,,Entrepreneurship,CBM
ENT513,Design Thinking and Strategy,,,MBA,,Entrepreneurship,CBM
MHM605,Financial Management of Health Services,,,MBA,,Health and Hospital Management,CBM
MHM606,Concepts of Primary Healthcare,,,MBA,,Health and Hospital Management,CBM
MHM607,Introduction to Epidemiology,,,MBA,,Health and Hospital Management,CBM
MHM608,Pharmaceutical Marketing and Quality Assurance,,,MBA,,Health and Hospital Management,CBM
MHM609,Marketing of Health Services,,,MBA,,Health and Hospital Management,CBM
MHM610,Population and Health,,,MBA,,Health and Hospital Management,CBM
MHM611,Environmental Health Assessment & Management,,,MBA,,Health and Hospital Management,CBM
MHM612,Hospital Administration,,,MBA,,Health and Hospital Management,CBM
MHM613,Regulatory Affairs at Healthcare Industries,,,MBA,,Health and Hospital Management,CBM
MHM614,Product Management,,,MBA,,Health and Hospital Management,CBM
MHM615,Pharmaceutical Sales Management,,,MBA,,Health and Hospital Management,CBM
MHM616,Project Management of Health Services,,,MBA,,Health and Hospital Management,CBM
MHM617,Seminar in Health Policy Management,,,MBA,,Health and Hospital Management,CBM
MHM618,Health Communications,,,MBA,,Health and Hospital Management,CBM
MHM619,Healthcare Human Resource Management,,,MBA,,Health and Hospital Management,CBM
MHM621,Supply Chain & Prod. Mgmt. in Pharma. Inds.,,,MBA,,Health and Hospital Management,CBM
MHM622,Quality Management in Healthcare,,,MBA,,Health and Hospital Management,CBM
MHM623,Pharmaceutical Branding,,,MBA,,Health and Hospital Management,CBM
MHM624,Occupational Health and Safety,,,MBA,,Health and Hospital Management,CBM
MHM625,Knowledge Management for Health Managers,,,MBA,,Health and Hospital Management,CBM
MHM626,Workplace Well-being for Healthcare Managers,,,MBA,,Health and Hospital Management,CBM
MHM627,Global and local Public Health Challenges and Practices,,,MBA,,Health and Hospital Management,CBM
MHM628,Pharmacovigilance,,,MBA,,Health and Hospital Management,CBM
MMM604,Screenwriting for TV & Cinema,,,MBA,,Media Management and Marketing,CBM
MMM606,Media Psychology,,,MBA,,Media Management and Marketing,CBM
MKT511,Brand Management,,,MBA,,Media Management and Marketing,CBM
FIN403,Islamic Banking and Finance,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
Financ,e and Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM503,Corporate Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM504,Theory of Risk and Insurance,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM505,Corporate Treasury and Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM506,Financial Regulation for Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM508,Financial Market Issues and Crisis,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM510,Energy Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM512,International Risk and Financial Reporting,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM513,Project Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM514,Takaful and Risk Management in Islamic Products,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM516,International Financial Reporting and Standards,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM517,Property Risk Management,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
FRM518,Management of Insurance Institutions,,,MBA,,FINANCE AND RISK MANAGEMENT,CBM
EEM603,Air and Noise Pollution Management,,,MBA,,Environment and Energy Management,CBM
EEM604,Coastal Environment and Management,,,MBA,,Environment and Energy Management,CBM
EEM605,Climatic Changes and its Impact,,,MBA,,Environment and Energy Management,CBM
EEM606,Natural Resources Management,,,MBA,,Environment and Energy Management,CBM
EEM607,Hospital Waste Management,,,MBA,,Environment and Energy Management,CBM
EEM608,Solid and Hazardous Waste Management,,,MBA,,Environment and Energy Management,CBM
EEM609,Energy Audit,,,MBA,,Environment and Energy Management,CBM
EEM610,Energy Conservation,,,MBA,,Environment and Energy Management,CBM
EEM611,Energy Planning,,,MBA,,Environment and Energy Management,CBM
EEM612,Environmental Ethics,,,MBA,,Environment and Energy Management,CBM
EEM613,Public Awareness for Environment and Energy Sector,,,MBA,,Environment and Energy Management,CBM
EEM615,Risk and Disaster Management,,,MBA,,Environment and Energy Management,CBM
MAN501,Total Quality Management SCM604 Packaging Design- Environment Aspects,,,MBA,,Logistics and Supply Chain Management,CBM
MAN611,Project Management SCM606 ERP System Design and Implementation,,,MBA,,Logistics and Supply Chain Management,CBM
SCM608,Procurement and Inventory Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM609,Storage and Warehouse Techniques,,,MBA,,Logistics and Supply Chain Management,CBM
SCM610,Transportation Techniques and Management,,,MBA,,Logistics and Supply Chain Management,CBM
SCM611,Sustainability & Env. Aspects in Managing Supply Chains,,,MBA,,Logistics and Supply Chain Management,CBM
SCM623,Textile and Fashion Supply Chain,,,MBA,,Logistics and Supply Chain Management,CBM
INM601,Facilities Planning,,,MBA,,Industrial Management,CBM
INM602,Maintenance Management,,,MBA,,Industrial Management,CBM
INM603,"Industrial Safety, Health, and environment",,,MBA,,Industrial Management,CBM
INM604,Enterprise Life Cycle Management,,,MBA,,Industrial Management,CBM
INM605,Industrial Technology Management,,,MBA,,Industrial Management,CBM
INM606,Operation Research,,,MBA,,Industrial Management,CBM
INM607,Enterprise Risk Management,,,MBA,,Industrial Management,CBM
INM608,Logistic and Inventory control,,,MBA,,Industrial Management,CBM
INM609,Advance Production Planning & Control,,,MBA,,Industrial Management,CBM
INM610,Integrated Manufacturing Systems,,,MBA,,Industrial Management,CBM
INM611,Advance Manufacturing Processes,,,MBA,,Industrial Management,CBM
INM612,Industrial Supply Chain Management,,,MBA,,Industrial Management,CBM
Human,Resource Management,,,MBA,,Industrial Management,CBM
HRM606,"Leadership, Ethics, and Change",,,MBA,,Industrial Management,CBM
MAN501,Total Quality Management,,,MBA,,Industrial Management,CBM
FIN603,Entrepreneurial Finance,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
FIN613,Financial Modeling for Decision Making,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
FIN615,Advanced Financing Practices for SMEs,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
ISF606,Islamic Finance for SMEs,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
MKT629,Marketing of SME Banking Products,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
MAN611,SMEs in Global Context,,,MBA,,Entrepreneurship and SME Banking AND FINANCE,CBM
EDM624,Innovations and Technology in Education,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
EDM621,Edupreneurship in the Changing World,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
EDM654,Lifelong Learning in Changing Contexts,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
EDM656,Teacher Education,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
EDM625,Distance Learning in the 21st Century,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
EDM606,Global Trends in Education,,,MBA,,EDUCATIONAL MANAGEMENT,CBM
PSY501,Work Motivation Attitude,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
PSY506,Quality of Work Life,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
PSY515,Projective Methods,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
Human,Resource Management,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
HRM615,Leadership Studies,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
HRM617,HR Analytics,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
HRM624,Talent Management and Performance Development,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
HRM625,Total Rewards Management,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 16 YEARS EDUCATION,CESD
PSY501,Work Motivation Attitude HRM614 Rewards Management,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 14 YEARS EDUCATION,CESD
PSY506,Quality of Work Life HRM615 Leadership Studies,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 14 YEARS EDUCATION,CESD
PSY515,Projective Methods HRM616 Talent Management and Performance Development,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 14 YEARS EDUCATION,CESD
HRM617,HR Analytics,,,MSc,,MSc ORG PSY AND HRM FOR STUDENTS WITH 14 YEARS EDUCATION,CESD
