course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college
SECxxx,SE Elective 1 [DE],Six,Spring 2026,BS SE,,,CCSIS
SECxxx,SE Elective 2 [DE],Six,Spring 2026,BS SE,,,CCSIS
SEC321,Software Quality Engineering [DC],Six,Spring 2026,BS SE,,,CCSIS
SEC321,Software Quality Engineering Lab,Six,Spring 2026,BS SE,,,CCSIS
SEC111,Software Requirement Engineering [DC],Six,Spring 2026,BS SE,,,CCSIS
SEC111,Software Requirement Engineering Lab,Six,Spring 2026,BS SE,,,CCSIS
MKT201,Marketing Management [ESC],Six,Spring 2026,BS SE,,,CCSIS
CSC380,Entrepreneurship [GER],Six,Spring 2026,BS SE,,,CCSIS
SECxxx,SE Elective 3 [DE],Seven,Fall 2026,BS SE,,,CCSIS
SECxxx,SE Elective 4 [DE],Seven,Fall 2026,BS SE,,,CCSIS
CSC418,Parallel and Distributed Computing [DC],Seven,Fall 2026,BS SE,CSC313,,CCSIS
LAN10*,Foreign Language-I [GER],Seven,Fall 2026,BS SE,,,CCSIS
SEC323,Software Project Management [DC],Seven,Fall 2026,BS SE,,,CCSIS
SEC323,Software Project Management Lab,Seven,Fall 2026,BS SE,,,CCSIS
CSC491,Final Year Project I [CC],Seven,Fall 2026,BS SE,CSC317,,CCSIS
SECxxx,SE Elective 5 [DE],Eight,Spring 2027,BS SE,,,CCSIS
SEC xxx,SE Elective 6 new [DE],Eight,Spring 2027,BS SE,,,CCSIS
SEC xxx,SE Elective 7 new [DE],Eight,Spring 2027,BS SE,,,CCSIS
CSC419,Information Security [CC],Eight,Spring 2027,BS SE,,,CCSIS
PSC301,Pakistan Studies [GER],Eight,Spring 2027,BS SE,,,CCSIS
CSC492,Final Year Project II [CC],Eight,Spring 2027,BS SE,CSC491,,CCSIS
CSC111,Introduction to Information & Comm. Technology,One,Fall 2023,BS DS,,,CCSIS
CSC111,Introduction to Information & Comm. Technology Lab,One,Fall 2023,BS DS,,,CCSIS
CSC113,Programming Fundamentals,One,Fall 2023,BS DS,,,CCSIS
CSC113,Programming Fundamentals LAB,One,Fall 2023,BS DS,,,CCSIS
COM107,Academic English ,One,Fall 2023,BS DS,,,CCSIS
PHY111,Applied Physics [GER],One,Fall 2023,BS DS,,,CCSIS
PHY111,Applied Physics Lab,One,Fall 2023,BS DS,,,CCSIS
MTH107,Calculus and Analytical Geometry,One,Fall 2023,BS DS,,,CCSIS
CSC213,Object Oriented Programming [CC],Two,Spring 2024,BS DS,CSC113,,CCSIS
CSC213,Object Oriented Programming Lab,Two,Spring 2024,BS DS,,,CCSIS
COM205,Persuasive & Analytical Writing for Business Communication [MSC],Two,Spring 2024,BS DS,COM107,,CCSIS
CSC231,Discrete Structure[GER],Two,Spring 2024,BS DS,,,CCSIS
CSC115,Digital Logic and Design,Two,Spring 2024,BS DS,,,CCSIS
CSC115,Digital Logic and Design Lab,Two,Spring 2024,BS DS,PHY111,,CCSIS
MTH224,Multivariable Calculus [MSC],Two,Spring 2024,BS DS,MTH107,,CCSIS
CSC215,Data Structures and Algorithms [CC],Three,Fall 2024,BS DS,CSC213,,CCSIS
CSC215,Data Structures and Algorithms Lab,Three,Fall 2024,BS DS,,,CCSIS
COM202,Business and Professional Speech [GER],Three,Fall 2024,BS DS,COM107,,CCSIS
MTH204,Linear Algebra [MSC],Three,Fall 2024,BS DS,MTH107,,CCSIS
REL101,Islamic Studies [GER],Three,Fall 2024,BS DS,,,CCSIS
CSC211,Comp. Organization & Assembly Lang. [CC],Three,Fall 2024,BS DS,,,CCSIS
CSC211,Comp. Organization & Assembly Lang. Lab,Three,Fall 2024,BS DS,,,CCSIS
CSC217,Introduction to Database Systems [CC],Four,Spring 2025,BS DS,CSC215,,CCSIS
CSC217,Introduction to Database Systems LAB ,Four,Spring 2025,BS DS,,,CCSIS
BDS102,Introduction to Data Science [DC],Four,Spring 2025,BS DS,,,CCSIS
BDS102,Introduction to Data Science LAB ,Four,Spring 2025,BS DS,,,CCSIS
STA203,Probability Theory and Statistics [MSC],Four,Spring 2025,BS DS,,,CCSIS
CSC313,Operating Systems [CC],Four,Spring 2025,BS DS,CSC215,,CCSIS
CSC313,Operating Systems LAB,Four,Spring 2025,BS DS,,,CCSIS
CSC315,Design & Analysis of Algorithms [CC],Four,Spring 2025,BS DS,CSC215,,CCSIS
BDS350,Advanced Statistics [DC],Five,Fall 2025,BS DS,STA203,,CCSIS
BDS350,Advanced Statistics LAB ,Five,Fall 2025,BS DS,,,CCSIS
CSC319,Computer Networks [CC],Five,Fall 2025,BS DS,,,CCSIS
CSC319,Computer Networks LAB,Five,Fall 2025,BS DS,,,CCSIS
MAN306,Introduction to Management & Organizational Behavior [GER],Five,Fall 2025,BS DS,,,CCSIS
CSC219,Professional Practices [GER],Five,Fall 2025,BS DS,,,CCSIS
BDS301,Data Mining [DC],Five,Fall 2025,BS DS,,,CCSIS
BDS301,Data Mining LAB,Five,Fall 2025,BS DS,,,CCSIS
CSC413,Artificial Intelligence [CC],Five,Fall 2025,BS DS,STA203,,CCSIS
CSC413,Artificial Intelligence LAB,Five,Fall 2025,BS DS,,,CCSIS
BDSxxx,DS Elective 1 [DE],Six,Spring 2026,BS DS,,,CCSIS
CSCxxx,DS Elective 2 [DE],Six,Spring 2026,BS DS,,,CCSIS
CSC317,Introduction to Software Engineering [CC],Six,Spring 2026,BS DS,,,CCSIS
BDS401,Data Visualization [DC],Six,Spring 2026,BS DS,,,CCSIS
BDS401,Data Visualization Lab,Six,Spring 2026,BS DS,,,CCSIS
BDS351,Data Warehouse and Business Intelligence [DC],Six,Spring 2026,BS DS,,,CCSIS
CSC380,Data Warehouse and Business Intelligence Lab,Six,Spring 2026,BS DS,,,CCSIS
CSC380,Entrepreneurship [GER],Six,Spring 2026,BS DS,,,CCSIS
BDSxxx,DS Elective 3 [DE],Seven,Fall 2026,BS DS,,,CCSIS
BDSxxx,DS Elective 4 [DE],Seven,Fall 2026,BS DS,,,CCSIS
MKT201,Marketing Management [ESC],Seven,Fall 2026,BS DS,,,CCSIS
LAN10*,Foreign Language-I [GER],Seven,Fall 2026,BS DS,,,CCSIS
CSC418,Parallel and Distributed Computing [DC],Seven,Fall 2026,BS DS,CSC313,,CCSIS
CSC491,Final Year Project I [CC],Seven,Fall 2026,BS DS,CSC317,,CCSIS
BDSxxx,DS Elective 5 [DE],Eight,Spring 2027,BS DS,,,CCSIS
BDSxxx,DS Elective 6 new [DE],Eight,Spring 2027,BS DS,,,CCSIS
BDSxxx,DS Elective 7 new [DE],Eight,Spring 2027,BS DS,,,CCSIS
CSC419,Information Security [CC],Eight,Spring 2027,BS DS,,,CCSIS
PSC301,Pakistan Studies [GER],Eight,Spring 2027,BS DS,,,CCSIS
CSC492,Final Year Project II [CC],Eight,Spring 2027,BS DS,CSC491,,CCSIS
ACC302,Accounting and Financial Information Systems,,,BBA,,Accounting,CBM
ACC350,Cost & Mgmt. Accounting ,,,BBA,,Accounting,CBM
ACC405,Internal Audit & EDP Accounting,,,BBA,,Accounting,CBM
ACC501,Advanced Financial Accounting,,,BBA,,Accounting,CBM
ACC503,Taxation ,,,BBA,,Accounting,CBM
ACC505,Auditing,,,BBA,,Accounting,CBM
ACC520,Managerial Analysis & Decision Making,,,BBA,,Accounting,CBM
ACC521,International Financial Reporting Standards,,,BBA,,Accounting,CBM
ACC524,Corporate Governance & Reporting,,,BBA,,Accounting,CBM
ACC533,Accounting for Specialized Businesses,,,BBA,,Accounting,CBM
ACC534,International Financial Reporting Standards II,,,BBA,,Accounting,CBM
ACC535,Sustainable Accounting Practices,,,BBA,,Accounting,CBM
ACC546,Budgeting & Performance Reporting,,,BBA,,Accounting,CBM
ACC591,Capstone Project,,,BBA,,Accounting,CBM
LAW202,Banking Laws in Pakistan,,,BBA,,Accounting,CBM
LAW203,Insurance Laws in Pakistan,,,BBA,,Accounting,CBM
BDS150,Programming Fundamentals ,,,BBA,,Data Sciences,CBM
CSC217,Introduction to Database ,,,BBA,,Data Sciences,CBM
BDS301,Data Mining,,,BBA,,Data Sciences,CBM
BDS401,Data Visualization,,,BBA,,Data Sciences,CBM
BDS403,Big Data and Analytics,,,BBA,,Data Sciences,CBM
BDS404,Machine Learning,,,BBA,,Data Sciences,CBM
BDS411,Time Series Analysis & Forecasting,,,BBA,,Data Sciences,CBM
BDS412,Business Analytics,,,BBA,,Data Sciences,CBM
BDS414,Game Theory,,,BBA,,Data Sciences,CBM
BDS416,Introduction to Data Warehousing,,,BBA,,Data Sciences,CBM
BDS417,Artificial Intelligence,,,BBA,,Data Sciences,CBM
MIS591,Capstone Project,,,BBA,,Data Sciences,CBM
FIN301,Financial Institutions ,,,BBA,,Finance & Banking,CBM
FIN503,Corporate Finance ,,,BBA,,Finance & Banking,CBM
FIN504,International Finance,,,BBA,,Finance & Banking,CBM
FIN505,Treasury & Fund Management,,,BBA,,Finance & Banking,CBM
FIN507,Portfolio Management,,,BBA,,Finance & Banking,CBM
FIN509,Financial Derivatives,,,BBA,,Finance & Banking,CBM
FIN511,Analysis of Financial Statements,,,BBA,,Finance & Banking,CBM
FIN513,Project Appraisal,,,BBA,,Finance & Banking,CBM
FIN520,Financial Risk Management,,,BBA,,Finance & Banking,CBM
FIN530,Commercial & Corporate Banking,,,BBA,,Finance & Banking,CBM
FIN534,Retail & Consumer Banking,,,BBA,,Finance & Banking,CBM
FIN541,Technical Analysis,,,BBA,,Finance & Banking,CBM
FIN542,Financial Forecasting & Planning,,,BBA,,Finance & Banking,CBM
FIN544,FINTECH & Digital Finance,,,BBA,,Finance & Banking,CBM
FIN546,Budgeting & Performance Reporting,,,BBA,,Finance & Banking,CBM
FIN591,Capstone Project,,,BBA,,Finance & Banking,CBM
HRM501,Recruitment & Selection ,,,BBA,,Human Resource Management,CBM
HRM503,Employee Training & Development,,,BBA,,Human Resource Management,CBM
HRM504,Negotiation Skills,,,BBA,,Human Resource Management,CBM
HRM505,Organization Change & Development,,,BBA,,Human Resource Management,CBM
HRM508,Salary & Compensation,,,BBA,,Human Resource Management,CBM
HRM511,Performance Appraisal &Management,,,BBA,,Human Resource Management,CBM
HRM513,HR Automation ,,,BBA,,Human Resource Management,CBM
HRM514,Occupational Health & Safety,,,BBA,,Human Resource Management,CBM
HRM515,Employee Engagement & Wellbeing,,,BBA,,Human Resource Management,CBM
HRM516,Career Planning & Management,,,BBA,,Human Resource Management,CBM
HRM517,Digital Recruitment & Gamification,,,BBA,,Human Resource Management,CBM
HRM518,HR for Startups & SMEs,,,BBA,,Human Resource Management,CBM
HRM519,E Learning Instructional Design,,,BBA,,Human Resource Management,CBM
HRM521,Workforce Planning& Analytics,,,BBA,,Human Resource Management,CBM
HRM522,Employment & Industrial Law,,,BBA,,Human Resource Management,CBM
HRM523,Internal Communication & Employer Branding,,,BBA,,Human Resource Management,CBM
HRM591,Capstone Project,,,BBA,,Human Resource Management,CBM
ISF501,Economics for Islamic Finance,,,BBA,,Islamic Banking and Finance,CBM
ISF502,Shariah Foundations of Business and Finance,,,BBA,,Islamic Banking and Finance,CBM
(Compu,lsory elective),,,BBA,,Islamic Banking and Finance,CBM
ISF503,Islamic Banking Deposit Products & Treasury Op.,,,BBA,,Islamic Banking and Finance,CBM
ISF504,Islamic Banking Financing Products,,,BBA,,Islamic Banking and Finance,CBM
ISF505,Islamic Business Ethics,,,BBA,,Islamic Banking and Finance,CBM
ISF506,Shariah Standards,,,BBA,,Islamic Banking and Finance,CBM
ISF507,Pool Management in Islamic Banking,,,BBA,,Islamic Banking and Finance,CBM
(Compu,lsory elective),,,BBA,,Islamic Banking and Finance,CBM
ISF508,Islamic Financial Institutions & Markets,,,BBA,,Islamic Banking and Finance,CBM
ISF509,Islamic Law of Sales & Contract,,,BBA,,Islamic Banking and Finance,CBM
ISF510,Takaful Practices in Islamic Finance,,,BBA,,Islamic Banking and Finance,CBM
ISF511,Islamic Wealth Planning & Management,,,BBA,,Islamic Banking and Finance,CBM
ISF591,Capstone Project,,,BBA,,Islamic Banking and Finance,CBM
SCM505,Storage and Warehouse Techniques ,,,BBA,,Logistics and Supply Chain Management,CBM
SCM506,Transportation Techniques and Management,,,BBA,,Logistics and Supply Chain Management,CBM
SCM523,Import Export Management,,,BBA,,Logistics and Supply Chain Management,CBM
SCM536,Supply Chain Design,,,BBA,,Logistics and Supply Chain Management,CBM
SCM537,Supply Chain Analytics,,,BBA,,Logistics and Supply Chain Management,CBM
SCM538,Supply Chain Finance and Costing,,,BBA,,Logistics and Supply Chain Management,CBM
SCM539,Supply Chain I4.0 & Data Sciences,,,BBA,,Logistics and Supply Chain Management,CBM
SCM540,"Supply Chain Technology, Systems and Innovation",,,BBA,,Logistics and Supply Chain Management,CBM
SCM541,Operational Research and Simulation,,,BBA,,Logistics and Supply Chain Management,CBM
SCM542,Procurement Management,,,BBA,,Logistics and Supply Chain Management,CBM
SCM551,Quantitative Methods in Production and Logistics,,,BBA,,Logistics and Supply Chain Management,CBM
SCM553,Packaging Design and Environmental Aspects,,,BBA,,Logistics and Supply Chain Management,CBM
SCM591,Capstone Project,,,BBA,,Logistics and Supply Chain Management,CBM
INM203,Introduction to Production Management ,,,BBA,,Logistics and Supply Chain Management,CBM
INM304,Introduction to Project Management,,,BBA,,Logistics and Supply Chain Management,CBM
MKT403,Sales Management ,,,BBA,,Marketing,CBM
MKT506,International Marketing,,,BBA,,Marketing,CBM
MKT507,Services Marketing,,,BBA,,Marketing,CBM
MKT508,Personal Selling,,,BBA,,Marketing,CBM
MKT509,Consumer Behavior,,,BBA,,Marketing,CBM
MKT510,Direct and Digital Marketing,,,BBA,,Marketing,CBM
MKT511,Brand Management ,,,BBA,,Marketing,CBM
MKT513,Media Planning,,,BBA,,Marketing,CBM
MKT520,Merchandising and Sales Promotion,,,BBA,,Marketing,CBM
MKT521,Distribution and Channel Management,,,BBA,,Marketing,CBM
MKT526,Public Relations and Event Management,,,BBA,,Marketing,CBM
MKT530,New Product Management,,,BBA,,Marketing,CBM
MKT531,Retail Management,,,BBA,,Marketing,CBM
MKT532,Principles of Advertising,,,BBA,,Marketing,CBM
MKT533,Marketing Strategies for Bottom of Pyramid,,,BBA,,Marketing,CBM
MKT537,Customer Relationship Management,,,BBA,,Marketing,CBM
MKT539,Entrepreneurial Marketing,,,BBA,,Marketing,CBM
MKT540,Artificial Intelligence in Marketing Facing Functions,,,BBA,,Marketing,CBM
MKT541,Marketing for Hospitality and Tourism,,,BBA,,Marketing,CBM
ENT401,Seminar in Org. Entrepreneurship ,,,BBA,,Organizational Entrepreneurship,CBM
ENT402,Intro. to Design Thinking Methodology ,,,BBA,,Organizational Entrepreneurship,CBM
ENT501,Cost Effective Design and Innovation,,,BBA,,Organizational Entrepreneurship,CBM
ENT502,Green Entrepreneurship,,,BBA,,Organizational Entrepreneurship,CBM
ENT503,Competitive Strategies for Startups,,,BBA,,Organizational Entrepreneurship,CBM
ENT504,Scalability & Sustainability in Startups,,,BBA,,Organizational Entrepreneurship,CBM
ENT505,Establishing Startup Ecosystem,,,BBA,,Organizational Entrepreneurship,CBM
ENT506,Innovative Internet Based Business Models,,,BBA,,Organizational Entrepreneurship,CBM
ENT507,Stakeholder Analysis,,,BBA,,Organizational Entrepreneurship,CBM
ENT591,Capstone Project,,,BBA,,Organizational Entrepreneurship,CBM
ENT506,Innovative Internet Based Business Models,,,BBA,,Organizational Entrepreneurship,CBM
ENT507,Stakeholder Analysis,,,BBA,,Organizational Entrepreneurship,CBM
ENT591,Capstone Project,,,BBA,,Organizational Entrepreneurship,CBM
ECO206,Mathematical Economics,,,BS (J) ECO & FIN,,Economics,CBM
ECO207,Game Theory,,,BS (J) ECO & FIN,,Economics,CBM
ECO208,Development Economics,,,BS (J) ECO & FIN,,Economics,CBM
ECO302,International Trade & Globalization,,,BS (J) ECO & FIN,,Economics,CBM
ECO307,Monetary Theory & Policy,,,BS (J) ECO & FIN,,Economics,CBM
ECO311,General Welfare & Equilibrium,,,BS (J) ECO & FIN,,Economics,CBM
ECO322,Applied Econometrics,,,BS (J) ECO & FIN,,Economics,CBM
ECO407,Analysis of Pakistani Industries,,,BS (J) ECO & FIN,,Economics,CBM
ECO411,Islamic Economics,,,BS (J) ECO & FIN,,Economics,CBM
ECO412,Public Finance,,,BS (J) ECO & FIN,,Economics,CBM
FIN504,International Finance,,,BS (J) ECO & FIN,,Finance,CBM
FIN505,Treasury & Fund Management,,,BS (J) ECO & FIN,,Finance,CBM
FIN507,Portfolio Management,,,BS (J) ECO & FIN,,Finance,CBM
FIN509,Financial Derivatives,,,BS (J) ECO & FIN,,Finance,CBM
FIN511,Analysis of Financial Statements,,,BS (J) ECO & FIN,,Finance,CBM
FIN513,Project Appraisal,,,BS (J) ECO & FIN,,Finance,CBM
FIN520,Financial Risk Management,,,BS (J) ECO & FIN,,Finance,CBM
FIN530,Commercial & Corporate Banking,,,BS (J) ECO & FIN,,Finance,CBM
FIN534,Retail & Consumer Banking,,,BS (J) ECO & FIN,,Finance,CBM
FIN541,Technical Analysis,,,BS (J) ECO & FIN,,Finance,CBM
FIN542,Financial Forecasting & Planning,,,BS (J) ECO & FIN,,Finance,CBM
FIN544,FINTEH & Digital Finance,,,BS (J) ECO & FIN,,Finance,CBM
FIN546,Budgeting & Performance Reporting,,,BS (J) ECO & FIN,,Finance,CBM
ACC302,Accounting and Financial Information Systems,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC405,Internal Audit and EDP Accounting,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC501,Advanced Financial Accounting,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC505,Auditing,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC520,Managerial Analysis and Decision Making,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC521,International Financial Reporting Standards,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC524,Corporate Governance and Reporting,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC533,Accounting for Specialized Businesses,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC534,International Financial Reporting Standards II,,,BS (J) ACC & FIN,,Accounting ,CBM
ACC535,Sustainable Accounting Practices,,,BS (J) ACC & FIN,,Accounting ,CBM
LAW202,Banking Laws in Pakistan,,,BS (J) ACC & FIN,,Accounting ,CBM
LAW203,Insurance Laws in Pakistan,,,BS (J) ACC & FIN,,Accounting ,CBM
FIN504,International Finance,,,BS (J) ACC & FIN,,Finance,CBM
FIN505,Treasury & Fund Management,,,BS (J) ACC & FIN,,Finance,CBM
FIN507,Portfolio Management,,,BS (J) ACC & FIN,,Finance,CBM
FIN509,Financial Derivatives,,,BS (J) ACC & FIN,,Finance,CBM
FIN511,Analysis of Financial Statements,,,BS (J) ACC & FIN,,Finance,CBM
FIN513,Project Appraisal,,,BS (J) ACC & FIN,,Finance,CBM
FIN520,Financial Risk Management,,,BS (J) ACC & FIN,,Finance,CBM
FIN530,Commercial & Corporate Banking,,,BS (J) ACC & FIN,,Finance,CBM
FIN534,Retail & Consumer Banking,,,BS (J) ACC & FIN,,Finance,CBM
FIN541,Technical Analysis,,,BS (J) ACC & FIN,,Finance,CBM
FIN542,Financial Forecasting & Planning,,,BS (J) ACC & FIN,,Finance,CBM
FIN544,FINTECH & Digital Finance,,,BS (J) ACC & FIN,,Finance,CBM
FIN546,Budgeting & Performance Reporting,,,BS (J) ACC & FIN,,Finance,CBM
ENP207,Lean Marketing for Startups,,,BS (ENT),,Entrepreneurship,CBM
ENP211,Digital Development for Startups,,,BS (ENT),,Entrepreneurship,CBM
ENP301,Customer Acquisition for Startups,,,BS (ENT),,Entrepreneurship,CBM
ENP210,Gig Economy and Strategy,,,BS (ENT),,Entrepreneurship,CBM
ENP307,Growth Hacking Strategies for startups,,,BS (ENT),,Entrepreneurship,CBM
ENP407,Advanced Entrepreneurial Strategy,,,BS (ENT),,Entrepreneurship,CBM
SEL213,Philosophy of Development,,,BS (ENT),,Entrepreneurship,CBM
SEL313,Social Transformation,,,BS (ENT),,Entrepreneurship,CBM
SEL314,Creativity & Aesthetics,,,BS (ENT),,Entrepreneurship,CBM
SEL414,"Human Centricism, Environmental & Surrounding Concerns",,,BS (ENT),,Entrepreneurship,CBM
ENP304,Sustainable Family Business,,,BS (ENT),,Entrepreneurship,CBM
ENP404,Modes of Exchange,,,BS (ENT),,Entrepreneurship,CBM
INM404,Introduction to Enterprise Life Cycle Mgmt.,,,BS (IND MNGT),,Industrial Management,CBM
INM405,Technology Management,,,BS (IND MNGT),,Industrial Management,CBM
INM406,Operation Research,,,BS (IND MNGT),,Industrial Management,CBM
INM407,Enterprise Risk Management,,,BS (IND MNGT),,Industrial Management,CBM
INM408,Procurement Management,,,BS (IND MNGT),,Industrial Management,CBM
INM409,Production Planning & Control,,,BS (IND MNGT),,Industrial Management,CBM
INM412,Integrated Manufacturing Systems,,,BS (IND MNGT),,Industrial Management,CBM
INM413,Manufacturing Processes,,,BS (IND MNGT),,Industrial Management,CBM
INM414,E-Commerce for Manufacturing Industries,,,BS (IND MNGT),,Industrial Management,CBM
SCM509,Supply Chain Finance and Costing,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM525,"Supply Chain Technology, Systems and Innovation",,,BS(J) LOG & SC,,Supply Chain,CBM
SCM533,Globalization and Outsourcing Strategies,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM518,Packaging Design and Environmental Aspects,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM560,E-business Strategies in SCM,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM561,Operational Research and Simulation,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM562,Managing Sustainable Supply Chain,,,BS(J) LOG & SC,,Supply Chain,CBM
SCM563,Supply Chain i4.0 & Data Sciences,,,BS(J) LOG & SC,,Supply Chain,CBM
LOG501,Risk Management in Distribution Networks,,,BS(J) LOG & SC,,Logistics,CBM
LOG502,Lean Six Sigma and Lean Manufacturing,,,BS(J) LOG & SC,,Logistics,CBM
LOG503,"Shipping, Ocean Freights, and Port Operations",,,BS(J) LOG & SC,,Logistics,CBM
LOG504,Humanitarian Logistics Supply Chain Management,,,BS(J) LOG & SC,,Logistics,CBM
LOG505,Reverse Logistics and Supply Chain Sustainability,,,BS(J) LOG & SC,,Logistics,CBM
LOG506,Retail Management,,,BS(J) LOG & SC,,Logistics,CBM
LOG507,Dock Mgmt. Systems & IT Applications in Logistics,,,BS(J) LOG & SC,,Logistics,CBM
LOG508,Inventory Management,,,BS(J) LOG & SC,,Logistics,CBM
MHM605,Financial Management of Health Services,,,MBA,,Health and Hospital Mgmt.,CBM
MHM606,Concepts of Primary Healthcare,,,MBA,,Health and Hospital Mgmt.,CBM
MHM607,Introduction to Epidemiology,,,MBA,,Health and Hospital Mgmt.,CBM
MHM608,Pharmaceutical Marketing and Quality Assurance,,,MBA,,Health and Hospital Mgmt.,CBM
MHM609,Marketing of Health Services,,,MBA,,Health and Hospital Mgmt.,CBM
MHM610,Population and Health,,,MBA,,Health and Hospital Mgmt.,CBM
MHM611,Environmental Health Assessment & Management,,,MBA,,Health and Hospital Mgmt.,CBM
MHM612,Hospital Administration,,,MBA,,Health and Hospital Mgmt.,CBM
MHM613,Regulatory Affairs at Healthcare Industries,,,MBA,,Health and Hospital Mgmt.,CBM
MHM614,Product Management,,,MBA,,Health and Hospital Mgmt.,CBM
MHM615,Pharmaceutical Sales Management,,,MBA,,Health and Hospital Mgmt.,CBM
MHM616,Project Management of Health Services,,,MBA,,Health and Hospital Mgmt.,CBM
MHM617,Seminar in Health Policy Management,,,MBA,,Health and Hospital Mgmt.,CBM
MHM618,Health Communications,,,MBA,,Health and Hospital Mgmt.,CBM
MHM619,Healthcare Human Resource Management,,,MBA,,Health and Hospital Mgmt.,CBM
MHM621,Supply Chain & Prod. Mgmt. in Pharma. Inds.,,,MBA,,Health and Hospital Mgmt.,CBM
MHM622,Quality Management in Healthcare,,,MBA,,Health and Hospital Mgmt.,CBM
MHM623,Pharmaceutical Branding,,,MBA,,Health and Hospital Mgmt.,CBM
MHM624,Occupational Health and Safety,,,MBA,,Health and Hospital Mgmt.,CBM
MHM625,Knowledge Management for Health Managers,,,MBA,,Health and Hospital Mgmt.,CBM
MHM626,Workplace Well-being for Healthcare Managers,,,MBA,,Health and Hospital Mgmt.,CBM
MHM627,Global and local Public Health Challenges and Practices,,,MBA,,Health and Hospital Mgmt.,CBM
MHM628,Pharmacovigilance,,,MBA,,Health and Hospital Mgmt.,CBM
FIN403,Islamic Banking and Finance,,,MBA,,Finance and Banking,CBM
FRM503,Corporate Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM504,Theory of Risk and Insurance,,,MBA,,Finance and Risk Mgmt.,CBM
FRM505,Corporate Treasury and Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM506,Financial Regulation for Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM508,Financial Market Issues and Crisis,,,MBA,,Finance and Risk Mgmt.,CBM
FRM510,Energy Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM512,International Risk and Financial Reporting,,,MBA,,Finance and Risk Mgmt.,CBM
FRM513,Project Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM514,Takaful and Risk Management in Islamic Products,,,MBA,,Finance and Risk Mgmt.,CBM
FRM516,International Financial Reporting and Standards,,,MBA,,Finance and Risk Mgmt.,CBM
FRM517,Property Risk Management,,,MBA,,Finance and Risk Mgmt.,CBM
FRM518,Management of Insurance Institutions,,,MBA,,Finance and Risk Mgmt.,CBM
EDM624,Innovations and Technology in Education,,,MBA,, Educational Management,CBM
EDM621,Edupreneurship in the Changing World,,,MBA,, Educational Management,CBM
EDM654,Lifelong Learning in Changing Contexts,,,MBA,, Educational Management,CBM
EDM656,Teacher Education,,,MBA,, Educational Management,CBM
EDM625,Distance Learning in the 21st Century,,,MBA,, Educational Management,CBM
EDM606,Global Trends in Education,,,MBA,, Educational Management,CBM
EEM603,Air and Noise Pollution Management,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM604,Coastal Environment and Management,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM605,Climatic Changes and its Impact,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM606,Natural Resources Management,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM607,Hospital Waste Management,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM608,Solid and Hazardous Waste Management,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM609,Energy Audit,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM610,Energy Conservation,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM611,Energy Planning,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM612,Environmental Ethics,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM613,Public Awareness for Environment and Energy Sector,,,MBA,,Environmental & Energy Mgmt.,CBM
EEM615,Risk and Disaster Management,,,MBA,,Environmental & Energy Mgmt.,CBM
INM601,Facilities Planning,,,MBA,,Industrial Management,CBM
INM602,Maintenance Management,,,MBA,,Industrial Management,CBM
INM603,"Industrial Safety, Health, and environment",,,MBA,,Industrial Management,CBM
INM604,Enterprise Life Cycle Management,,,MBA,,Industrial Management,CBM
INM605,Industrial Technology Management,,,MBA,,Industrial Management,CBM
INM606,Operation Research,,,MBA,,Industrial Management,CBM
INM607,Enterprise Risk Management,,,MBA,,Industrial Management,CBM
INM608,Logistic and Inventory control,,,MBA,,Industrial Management,CBM
INM609,Advance Production Planning & Control,,,MBA,,Industrial Management,CBM
INM610,Integrated Manufacturing Systems,,,MBA,,Industrial Management,CBM
INM611,Advance Manufacturing Processes,,,MBA,,Industrial Management,CBM
INM612,Industrial Supply Chain Management,,,MBA,,Industrial Management,CBM
