course_code,course_title,Semester,Term,Program,Pre-Req,Elective,college,
FIN632 ,Fixed Income Securities,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN633 ,"Mergers, Acquisitions and Restructuring",,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN634 ,Enterprise Risk Management,,,MBA Finance and Banking ,,Finance and Banking,CBM,
FIN635 ,Risk Management with Derivatives,,,MBA Finance and Banking ,,Finance and Banking,CBM,
HRM607 ,Talent Acquisition,,,MBA HRM ,,Human Resource Management,CBM,
HRM608 ,Labour Studies and Employee Relations,,,MBA HRM ,,Human Resource Management,CBM,
HRM609 ,Learning and Organizational Development,,,MBA HRM ,,Human Resource Management,CBM,
HRM610 ,Negotiations and Conflict Resolution Skills,,,MBA HRM ,,Human Resource Management,CBM,
HRM611 ,Managing Organizational Change,,,MBA HRM ,,Human Resource Management,CBM,
HRM612 ,Strategic Human Resource Management,,,MBA HRM ,,Human Resource Management,CBM,
HRM615 ,Leadership Studies,,,MBA HRM ,,Human Resource Management,CBM,
HRM616 ,Talent Management and Performance Development,,,MBA HRM ,,Human Resource Management,CBM,
HRM617 ,HR Analytics,,,MBA HRM ,,Human Resource Management,CBM,
MAN501 ,Total Quality Management,,,MBA Management ,,Management,CBM,
MAN611 ,Project Management,,,MBA Management ,,Management,CBM,
MAN613 ,Corporate Governance,,,MBA Management ,,Management,CBM,
MAN618 ,Negotiation and Conflict Resolution Skills,,,MBA Management ,,Management,CBM,
SCM601 ,Quantitative Methods in Production and Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM602 ,Business Process Mgmt. in Supply Chain & Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM603 ,IT Applications in Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM604 ,Packaging Design and Environmental Aspects,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM605 ,Supply Chain Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM606 ,ERP Systems Design and Implementation,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM607 ,Strategic Supply Chain Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM608 ,Procurement and Inventory Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM609 ,Storage and Warehouse Techniques,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM610 ,Transportation Techniques and Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM611 ,Sustainability & Env. Aspects in Managing Supply Chains,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM612 ,Risk Management in Supply Networks,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM613 ,Innovation Management in Supply Chain and Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM614 ,Corporate Consultancy Project in Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM615 ,Contract Management for Supply Chain & Negotiations,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM616 ,Life Cycle Enterprise Asset Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM617 ,Mobile Commerce and Mobile Logistics,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM618 ,Aviation Logistics Supply Chain Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM619 ,Humanitarian Logistics Supply Chain Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM620 ,Supply Chain Project Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SCM621 ,Lean Construction Supplychain Management,,,MBA LSCM ,,Logistics and Supply Chain Management,CBM,
SSC601 ,Dimensions of Development,,,MBA Development Studies ,,Development Studies ,CBM,
SSC602 ,Development Sociology,,,MBA Development Studies ,,Development Studies ,CBM,
PDE703 ,Development Economics,,,MBA Development Studies ,,Development Studies ,CBM,
STA601 ,Development Statistics and Research Methodology,,,MBA Development Studies ,,Development Studies ,CBM,
ISF601 ,Economics for Islamic Finance,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ISF602 ,Islamic Banking Practices,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ISF603 ,Accounting for Islamic Finance,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ISF604 ,Islamic Financial Services Marketing,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ISF605 ,Islamic Capital Markets,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ISF606 ,International Islamic Finance Standards,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
FRM514 ,Takaful and Risk Management in Islamic Products,,,MBA Development Studies ,,Islamic Banking and Finance,CBM,
ENT503 ,Competitive Strategies for Startup,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT504 ,Technology Support for Small Business,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT505 ,Innovative Internet Based Business Models,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT506 ,Guerrilla Strategies in Business,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT507 ,Affordable Design and Frugal Innovation,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT508 ,Commercializing and Monetizing Ideas,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT509 ,Building and Managing Start-Up Teams,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT510 ,New Venture Finance,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT511 ,Managing Family Business,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT512 ,Growth Hacking Strategies,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
ENT513 ,Design Thinking and Strategy,,,MBA Entrepreneurship ,,Entrepreneurship,CBM,
MHM605 ,Financial Management of Health Services,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM606 ,Concepts of Primary Healthcare,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM607 ,Introduction to Epidemiology,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM608 ,Pharmaceutical Marketing and Quality Assurance,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM609 ,Marketing of Health Services,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM610 ,Population and Health,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM611 ,Environmental Health Assessment & Management,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM612 ,Hospital Administration,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM613 ,Regulatory Affairs at Healthcare Industries,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM614 ,Product Management,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM615 ,Pharmaceutical Sales Management,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM616 ,Project Management of Health Services,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM617 ,Seminar in Health Policy Management,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM618 ,Health Communications,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM619 ,Healthcare Human Resource Management,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM621 ,Supply Chain & Prod. Mgmt. in Pharma. Inds.,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM622 ,Quality Management in Healthcare,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM623 ,Pharmaceutical Branding,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM624 ,Occupational Health and Safety,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM625 ,Knowledge Management for Health Managers,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM626 ,Workplace Well-being for Healthcare Managers,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM627 ,Global and local Public Health Challenges and Practices,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
MHM628 ,Pharmacovigilance,,,MBA (MHM) ,,Health and Hospital Manageement,CBM,
FIN403 ,Islamic Banking and Finance,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM503 ,Corporate Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM504 ,Theory of Risk and Insurance,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM505 ,Corporate Treasury and Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM506 ,Financial Regulation for Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM508 ,Financial Market Issues and Crisis,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM510 ,Energy Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM512 ,International Risk and Financial Reporting,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM513 ,Project Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM514 ,Takaful and Risk Management in Islamic Products,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM516 ,International Financial Reporting and Standards,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM517 ,Property Risk Management,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
FRM518 ,Management of Insurance Institutions,,,MBA (FRM) ,,FINANCE AND RISK MANAGEMENT,CBM,
EEM603 ,Air and Noise Pollution Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM604 ,Coastal Environment and Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM605 ,Climatic Changes and its Impact,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM606 ,Natural Resources Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM607 ,Hospital Waste Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM608 ,Solid and Hazardous Waste Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM609 ,Energy Audit,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM610 ,Energy Conservation,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM611 ,Energy Planning,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM612 ,Environmental Ethics,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM613 ,Public Awareness for Environment and Energy Sector,,,MBA (EEM) ,,Environment and Energy Management,CBM,
EEM615 ,Risk and Disaster Management,,,MBA (EEM) ,,Environment and Energy Management,CBM,
MAN501 ,Total Quality Management,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
MAN611 ,Project Management,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM604 ,Packaging Design- Environment Aspects,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM606 ,ERP System Design and Implementation,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM608 ,Procurement and Inventory Management,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM609 ,Storage and Warehouse Techniques,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM610 ,Transportation Techniques and Management,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM611 ,Sustainability & Env. Aspects in Managing Supply Chains,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
SCM623 ,Textile and Fashion Supply Chain,,,MBA (LSCM) ,,Logistics and Supply Chain Management,CBM,
INM601 ,Facilities Planning,,,MBA (IM) ,,Industrial Management,CBM,
INM602 ,Maintenance Management,,,MBA (IM) ,,Industrial Management,CBM,
INM603 ,"Industrial Safety, Health, and environment",,,MBA (IM) ,,Industrial Management,CBM,
INM604 ,Enterprise Life Cycle Management,,,MBA (IM) ,,Industrial Management,CBM,
INM605 ,Industrial Technology Management,,,MBA (IM) ,,Industrial Management,CBM,
INM606 ,Operation Research,,,MBA (IM) ,,Industrial Management,CBM,
INM607 ,Enterprise Risk Management,,,MBA (IM) ,,Industrial Management,CBM,
INM608 ,Logistic and Inventory control,,,MBA (IM) ,,Industrial Management,CBM,
INM609 ,Advance Production Planning & Control,,,MBA (IM) ,,Industrial Management,CBM,
INM610 ,Integrated Manufacturing Systems,,,MBA (IM) ,,Industrial Management,CBM,
INM611 ,Advance Manufacturing Processes,,,MBA (IM) ,,Industrial Management,CBM,
INM612 ,Industrial Supply Chain Management,,,MBA (IM) ,,Industrial Management,CBM,
HRM606 ,"Leadership, Ethics, and Change",,,MBA (IM) ,,Industrial Management,CBM,
MAN501 ,Total Quality Management,,,MBA (IM) ,,Industrial Management,CBM,
FIN603 ,Entrepreneurial Finance,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,
FIN613 ,Financial Modeling for Decision Making,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,
FIN615 ,Advanced Financing Practices for SMEs,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,
ISF606 ,Islamic Finance for SMEs,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,
MKT629 ,Marketing of SME Banking Products,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,
MAN611 ,SMEs in Global Context,,,MBA (ENTRP & SME BANKING & FIN) ,,Entrepreneurship and SME Banking AND FINANCE,CBM,CBM
Educati,ional Management,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM624 ,Innovations and Technology in Education,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM664 ,Early Childhood Development,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM654 ,Lifelong Learning in Changing Contexts,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM656 ,Teacher Education,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM658 ,Gender Studies in Education,,,MBA Edu Mgmt. ,,Educational Management,CESD,
EDM662 ,Educational Policy and Economics,,,MBA Edu Mgmt. ,,Educational Management,CESD,
PSY501 ,Work Motivation Attitude,,,MSc Org Psychology 16th year ,,Psychology,CESD,
PSY506 ,Quality of Work Life,,,MSc Org Psychology 16th year ,,Psychology,CESD,
PSY515 ,Projective Methods,,,MSc Org Psychology 16th year ,,Psychology,CESD,
Human R,Resource Management,,,MSc Org Psychology 16th year ,,Psychology,CESD,
HRM614 ,Rewards Management,,,MSc Org Psychology 16th year ,,Psychology,CESD,
HRM615 ,Leadership Studies,,,MSc Org Psychology 16th year ,,Psychology,CESD,
HRM616 ,Talent Management and Performance Development,,,MSc Org Psychology 16th year ,,Psychology,CESD,
HRM617 ,HR Analytics,,,MSc Org Psychology 16th year ,,Psychology,CESD,
PSY501 ,Work Motivation Attitude,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
PSY506 ,Quality of Work Life,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
PSY515 ,Projective Methods,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
HRM617 ,HR Analytics,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
HRM614 ,Rewards Management,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
HRM615 ,Leadership Studies,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
HRM616 ,Talent Management and Performance Development,,,MSc Org Psychology 14th year ,,Human Resource Management,CESD,
